id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,possibly_sensitive,hashtags,original_author,user_mentions,followers_count,friends_count,place,place_coord_boundaries
1281230162449911810,Thu Jul 09 14:14:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[WATCH LIVE]: Minister of Health Lizzie Nkosi provides #COVID19 updates. https://t.co/NqNop7h9qR,WATCH LIVE Minister Health Lizzie Nkosi provides updates,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,en,21,13,EswatiniGovern1,False,COVID19,,11279,82,,Eswatini 
1281212757698850816,Thu Jul 09 13:04:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Minister of Health Lizzie Nkosi will hold a press briefing from Cabinet Offices at 4pm to provide updates on Govern… https://t.co/KcSroifO8W,Minister Health Lizzie Nkosi hold press briefing Cabinet Offices pm provide updates Govern,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,28,8,EswatiniGovern1,,,,11279,82,,Eswatini 
1280905599941738497,Wed Jul 08 16:44:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PM: ""Government has established a Relief Fund for workers who have been laid off. To date, 12 000 workers are expec… https://t.co/Knyi1YjAh7",PM `` Government established Relief Fund workers laid To date workers expec,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,5,1,EswatiniGovern1,,,,11279,82,,Eswatini 
1280905595651084294,Wed Jul 08 16:44:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PM: ""The guidelines also provide forInterim Measures for Workplace Governance which address lay-offs, retrenchments… https://t.co/uv9kQbCXwB",PM `` The guidelines also provide forInterim Measures Workplace Governance address lay-offs retrenchments,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,EswatiniGovern1,,,,11279,82,,Eswatini 
1280905592320798722,Wed Jul 08 16:44:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prime Minister: ""We have done everything possible to protect loss of employment as a result of #COVID19 &amp; issued gu… https://t.co/muh6u7a0Du",Prime Minister `` We done everything possible protect loss employment result amp issued gu,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,20,2,EswatiniGovern1,,COVID19,,11279,82,,Eswatini 
1280894673662488579,Wed Jul 08 16:01:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ministerial Statement: Minister of Health Lizzie Nkosi's #COVID19 update on 08 July 2020:

New cases: 82
Total case… https://t.co/M8vx3oCnP1",Ministerial Statement Minister Health Lizzie Nkosi 's update July New cases Total case,"Sentiment(polarity=0.06818181818181818, subjectivity=0.6022727272727273)",0.06818181818181818,0.6022727272727273,en,74,41,EswatiniGovern1,False,COVID19,,11279,82,,Eswatini 
1280876992641093634,Wed Jul 08 14:50:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Government Press Statement: Cabinet cleared to return to workstations. https://t.co/QYTJBbAuXL,Government Press Statement Cabinet cleared return workstations,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,60,12,EswatiniGovern1,False,,,11279,82,,Eswatini 
1280539557688217602,Tue Jul 07 16:29:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister of Health Lizzie Nkosi announces one new #COVID19 death, taking the total number of #COVID19 deaths in Esw… https://t.co/bIHZEMs1OX",Minister Health Lizzie Nkosi announces one new death taking total number deaths Esw,"Sentiment(polarity=0.06818181818181818, subjectivity=0.6022727272727273)",0.06818181818181818,0.6022727272727273,en,65,40,EswatiniGovern1,False,"COVID19, COVID19",,11279,82,,Eswatini 
1280529900127105025,Tue Jul 07 15:51:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TW_Eswatini: We congratulate His Majesty King Mswati III, @EswatiniGovern1 &amp; the people on surpassing the global #HIV treatment target…",We congratulate His Majesty King Mswati III amp people surpassing global treatment target,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,35,EswatiniGovern1,,HIV,"TW_Eswatini, EswatiniGovern1",11279,82,,Eswatini 
1280489368491307008,Tue Jul 07 13:10:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @UEswatini: Despite having the highest #HIV prevalence in the world, #Eswatini has reached 95-95-95. The only other country to do so is…",Despite highest prevalence world reached -95-95 The country,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,66,EswatiniGovern1,,"HIV, Eswatini",UEswatini,11279,82,,Eswatini 
1280470595256430595,Tue Jul 07 11:55:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_AfricaTimes: South Africa’s Constitutional Court ruling for the first time recognizes that there is merit in the concept of individual…,South Africas Constitutional Court ruling first time recognizes merit concept individual,"Sentiment(polarity=0.125, subjectivity=0.3666666666666667)",0.125,0.3666666666666667,en,0,14,EswatiniGovern1,,,_AfricaTimes,11279,82,,Eswatini 
1280182097077026816,Mon Jul 06 16:49:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ministerial Statement: Minister of Health Lizzie Nkosi's #COVID19 update on 06 July 2020:

New cases: 23
Total case… https://t.co/RA2PU18viH",Ministerial Statement Minister Health Lizzie Nkosi 's update July New cases Total case,"Sentiment(polarity=0.06818181818181818, subjectivity=0.6022727272727273)",0.06818181818181818,0.6022727272727273,en,50,21,EswatiniGovern1,False,COVID19,,11279,82,,Eswatini 
1280151340329635840,Mon Jul 06 14:47:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PM's Statement in full: https://t.co/PoUbnxQMor,PM 's Statement full,"Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55,en,10,2,EswatiniGovern1,False,,,11279,82,,Eswatini 
1280150697519067137,Mon Jul 06 14:44:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PM: ""We have received support from our partners such as PEPFAR, Global Fund, UNAIDS &amp; others. The #COVID19 pandemic… https://t.co/OzQcNNLeny",PM `` We received support partners PEPFAR Global Fund UNAIDS amp others The pandemic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,13,0,EswatiniGovern1,,COVID19,,11279,82,,Eswatini 
1280150691391078400,Mon Jul 06 14:44:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PM: ""We have introduced innovations, reprogrammed our approaches to ensure that we tailor our responses in the righ… https://t.co/AZuyffXkGn",PM `` We introduced innovations reprogrammed approaches ensure tailor responses righ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,9,0,EswatiniGovern1,,,,11279,82,,Eswatini 
1280150687473643521,Mon Jul 06 14:44:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PM: ""We have reduced AIDS-related deaths by 50% from 6600 in 2010 to 2300 in 2019 &amp; reduced new HIV infections by 5… https://t.co/2WPQ0DarWj",PM `` We reduced AIDS-related deaths amp reduced new HIV infections,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,11,1,EswatiniGovern1,,,,11279,82,,Eswatini 
1280150683656892419,Mon Jul 06 14:44:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PM: ""Our success comes because of the extraordinary &amp; innovative efforts taken by the country over the years. 95% o… https://t.co/MXleMIohqT",PM `` Our success comes extraordinary amp innovative efforts taken country years,"Sentiment(polarity=0.37777777777777777, subjectivity=0.6666666666666666)",0.37777777777777777,0.6666666666666666,en,10,0,EswatiniGovern1,,,,11279,82,,Eswatini 
1280150677340262401,Mon Jul 06 14:44:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Prime Minister Ambrose Mandvulo Dlamini says Eswatini's successful response to HIV &amp; AIDS is an example of what can… https://t.co/7l1BRDjBhv,Prime Minister Ambrose Mandvulo Dlamini says Eswatini 's successful response HIV amp AIDS example,"Sentiment(polarity=0.75, subjectivity=0.95)",0.75,0.95,en,69,10,EswatiniGovern1,False,,,11279,82,,Eswatini 
1279805187994136576,Sun Jul 05 15:51:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ministerial Statement: Minister of Health Lizzie Nkosi's #COVID19 update on 05 July 2020:

New cases: 34
Total case… https://t.co/oz0oTF3mC5",Ministerial Statement Minister Health Lizzie Nkosi 's update July New cases Total case,"Sentiment(polarity=0.06818181818181818, subjectivity=0.6022727272727273)",0.06818181818181818,0.6022727272727273,en,45,19,EswatiniGovern1,False,COVID19,,11279,82,,Eswatini 
1279502016432267264,Sat Jul 04 19:47:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Review of gatherings guidelines from 19 July:

●No night vigils allowed, all gatherings should not exceed two hours… https://t.co/s3Ekjp9T62",Review gatherings guidelines July No night vigils allowed gatherings exceed two hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,1,EswatiniGovern1,,,,11279,82,,Eswatini 
1279502013194264577,Sat Jul 04 19:47:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Review of gatherings guidelines from 19 July:

●Places of worship need to obtain a permit from Home Affairs. Two me… https://t.co/XXeE0UxtX7",Review gatherings guidelines Julylaces worship need obtain permit Home Affairs Two,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,8,2,EswatiniGovern1,,,,11279,82,,Eswatini 
1279502010195337218,Sat Jul 04 19:47:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Health interventions:

● Increased monitoring &amp; screening in Manzini schools.
  
● Engagement with Manzini region Transport sector.",Health interventions Increased monitoring amp screening Manzini schools Engagement Manzini region Transport sector,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,5,0,EswatiniGovern1,,,,11279,82,,Eswatini 
1279502004751085571,Sat Jul 04 19:47:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Health interventions:

Government is placing special focus on the Manzini region &amp; these activities will be underta… https://t.co/ivATacqzd5",Health interventions Government placing special focus Manzini region amp activities underta,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)",0.35714285714285715,0.5714285714285714,en,3,0,EswatiniGovern1,,,,11279,82,,Eswatini 
1279502001336958979,Sat Jul 04 19:47:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","More Businesses to reopen from 13 July:

● Casinos, game rooms, gambling facilities, auctioneers, gyms, health &amp; be… https://t.co/aJNui5WqpV",More Businesses reopen July Casinos game rooms gambling facilities auctioneers gyms health amp,"Sentiment(polarity=0.04999999999999999, subjectivity=0.45)",0.04999999999999999,0.45,en,2,1,EswatiniGovern1,,,,11279,82,,Eswatini 
1279501997935398912,Sat Jul 04 19:47:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Prime Minister Ambrose Mandvulo Dlamini announced new measures &amp; interventions in Government's #COVID19 response ye… https://t.co/pllIkXfVTe,Prime Minister Ambrose Mandvulo Dlamini announced new measures amp interventions Government 's response ye,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,21,2,EswatiniGovern1,False,COVID19,,11279,82,,Eswatini 
1279452378513707008,Sat Jul 04 16:29:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Government Press Statement: Cabinet in #COVID19 isolation. https://t.co/14L5REOBEk,Government Press Statement Cabinet isolation,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,49,23,EswatiniGovern1,False,COVID19,,11279,82,,Eswatini 
1279437001402527745,Sat Jul 04 15:28:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ministerial Statement: Minister of Health Lizzie Nkosi's #COVID19 update on 04 July 2020:

New cases: 45
Total case… https://t.co/mt7BHBGRYr",Ministerial Statement Minister Health Lizzie Nkosi 's update July New cases Total case,"Sentiment(polarity=0.06818181818181818, subjectivity=0.6022727272727273)",0.06818181818181818,0.6022727272727273,en,57,20,EswatiniGovern1,False,COVID19,,11279,82,,Eswatini 
1279101101824851970,Fri Jul 03 17:14:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[IN PICTURES]: Minister of Justice Pholile Shakantu inspecting the readiness of Mbabane schools for reopening. (3/3) https://t.co/qNsNNyz7Uy,IN PICTURES Minister Justice Pholile Shakantu inspecting readiness Mbabane schools reopening 3/3,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,15,0,EswatiniGovern1,False,,,11279,82,,Eswatini 
1279101030693629952,Fri Jul 03 17:13:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[IN PICTURES]: Minister of Justice Pholile Shakantu inspecting the readiness of Mbabane schools for reopening. (2/3) https://t.co/9E4XjqaX0m,IN PICTURES Minister Justice Pholile Shakantu inspecting readiness Mbabane schools reopening 2/3,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,13,0,EswatiniGovern1,False,,,11279,82,,Eswatini 
1279100937915609090,Fri Jul 03 17:13:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[IN PICTURES]: Minister of Justice Pholile Shakantu inspecting the readiness of Mbabane schools for reopening. Mini… https://t.co/Rp6FnPaHMY,IN PICTURES Minister Justice Pholile Shakantu inspecting readiness Mbabane schools reopening Mini,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,26,2,EswatiniGovern1,False,,,11279,82,,Eswatini 
1279089750264000513,Fri Jul 03 16:28:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister of Health Lizzie Nkosi announces two new #COVID19 deaths, taking the total number of #COVID19 deaths in Es… https://t.co/inmrX8x2n5",Minister Health Lizzie Nkosi announces two new deaths taking total number deaths Es,"Sentiment(polarity=0.06818181818181818, subjectivity=0.6022727272727273)",0.06818181818181818,0.6022727272727273,en,43,16,EswatiniGovern1,False,"COVID19, COVID19",,11279,82,,Eswatini 
1279045022063697921,Fri Jul 03 13:31:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PM’s Statement in full: https://t.co/HPfu1OVCVn https://t.co/vIRH5zHs0k,PMs Statement full,"Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55,en,7,2,EswatiniGovern1,False,,,11279,82,,Eswatini 
1279045019798814722,Fri Jul 03 13:31:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PM: “Starting next week, additional activities will be implemented in the Manzini region hot spots in an effort to… https://t.co/daM3JAT2Dt",PM Starting next week additional activities implemented Manzini region hot spots effort,"Sentiment(polarity=0.08333333333333333, subjectivity=0.3166666666666667)",0.08333333333333333,0.3166666666666667,en,10,2,EswatiniGovern1,,,,11279,82,,Eswatini 
1279045016086863873,Fri Jul 03 13:31:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In terms of Health-focused interventions, the PM has announced a new set of activities to mitigate the spread of th… https://t.co/URp3jTJXf3",In terms Health-focused interventions PM announced new set activities mitigate spread th,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,5,2,EswatiniGovern1,False,,,11279,82,,Eswatini 
